bank_rssd_id,bank_name,exercise_year,exercise_quarter,exercise_name_std,scenario_code,scenario_label,cet1_actual_ratio,cet1_end_ratio,cet1_min_ratio,tier1_actual_ratio,tier1_end_ratio,tier1_min_ratio,total_capital_actual_ratio,total_capital_end_ratio,total_capital_min_ratio,tier1_leverage_actual_ratio,tier1_leverage_end_ratio,tier1_leverage_min_ratio,supp_leverage_actual_ratio,supp_leverage_end_ratio,supp_leverage_min_ratio,rwa_actual_amount,rwa_end_amount,total_loan_losses_amount,total_loan_losses_rate,ppnr_amount,ppnr_rate,provision_amount,pretax_net_income_amount,pretax_net_income_rate,net_interest_income_amount,noninterest_income_amount,noninterest_expense_amount,other_revenue_amount,securities_losses_amount,trading_counterparty_losses_amount,other_losses_amount,aoci_actual_amount,aoci_end_amount,cet1_depletion_end,cet1_depletion_min,tier1_depletion_end,tier1_depletion_min,total_capital_depletion_end,total_capital_depletion_min,leverage_depletion_end,leverage_depletion_min,rwa_change_amount,rwa_growth_rate,total_market_operational_losses_amount,total_observed_losses_amount,ppnr_loss_absorption_ratio,provision_to_loan_loss_ratio,pretax_income_to_ppnr_ratio,loan_loss_burden_on_ppnr,observed_loss_burden_on_ppnr,aoci_change_amount,y_credit_loss_ratio,y_credit_loss_rate,y_ppnr_ratio,y_ppnr_rate,y_capital_depletion,y_pretax_margin,x_initial_cet1,x_initial_rwa,x_rwa_growth,x_ppnr_absorption,x_loan_loss_burden,x_observed_loss_burden,x_provision_ratio,x_ppnr_to_losses,credit_loss_model_sample,ppnr_model_sample,capital_model_sample,full_core_model_sample
5280254,RBC US Group Holdings LLC,2020,12/31/2020,DFAST 2021,3,Supervisory Severely Adverse,15.8,12.5,12.4,15.8,12.5,12.4,16.4,13.6,13.6,9.9,7.7,7.7,NA,NA,NA,89.4,88,3.7,6,1.8,1.2,4.2,-2.8,-1.8,4.8,12.6,15.7,0,0.4,0,0,0,0,3.3000000000000007,3.4000000000000004,3.3000000000000007,3.4000000000000004,2.799999999999999,2.799999999999999,2.2,2.2,-1.4000000000000057,-0.01565995525727075,0.4,4.1000000000000005,0.4390243902439024,1.135135135135135,-1.5555555555555554,2.055555555555556,2.277777777777778,0,0.04138702460850112,6,0.020134228187919462,1.2,3.4000000000000004,-0.03131991051454138,15.8,89.4,-0.01565995525727075,0.4390243902439024,2.055555555555556,2.277777777777778,1.135135135135135,0.48648648648648646,1,1,1,1
5280254,RBC US Group Holdings LLC,2020,6/30/2020,December 2020 Stress Test,30,Supervisory Alternative Severe,16.1,12.4,12.4,16.1,12.4,12.4,16.8,13.7,13.7,9.9,7.5,7.5,NA,NA,NA,83.3,81.7,3.8,6.5,1.8,1.3,4.4,-2.9,-2,5.4,10.9,14.4,0,0.3,0,0,0,0,3.700000000000001,3.700000000000001,3.700000000000001,3.700000000000001,3.1000000000000014,3.1000000000000014,2.4000000000000004,2.4000000000000004,-1.5999999999999943,-0.01920768307322922,0.3,4.1,0.4390243902439025,1.1578947368421053,-1.611111111111111,2.111111111111111,2.2777777777777777,0,0.04561824729891957,6.5,0.021608643457382955,1.3,3.700000000000001,-0.03481392557022809,16.1,83.3,-0.01920768307322922,0.4390243902439025,2.111111111111111,2.2777777777777777,1.1578947368421053,0.4736842105263158,1,1,1,1
3242838,Regions Financial Corporation,2020,6/30/2020,December 2020 Stress Test,3,Supervisory Severely Adverse,8.9,7.2,7.1,10.4,8.7,8.6,12.6,10.8,10.8,8.4,7.1,7,NA,NA,NA,109.5,109.3,6,6.9,3.6,2.5,5,-1.4,-1,7.9,5.1,9.4,0,0,0,0,0,0,1.7000000000000002,1.8000000000000007,1.700000000000001,1.8000000000000007,1.799999999999999,1.799999999999999,1.3000000000000007,1.4000000000000004,-0.20000000000000284,-0.00182648401826486,0,6,0.6,0.8333333333333334,-0.3888888888888888,1.6666666666666663,1.6666666666666663,0,0.0547945205479452,6.9,0.03287671232876713,2.5,1.8000000000000007,-0.01278538812785388,8.9,109.5,-0.00182648401826486,0.6,1.6666666666666663,1.6666666666666663,0.8333333333333334,0.6,1,1,1,1
3242838,Regions Financial Corporation,2020,12/31/2020,DFAST 2021,3,Supervisory Severely Adverse,9.8,9.1,8.9,11.4,10.6,10.4,13.6,12.8,12.6,8.7,8.2,8,NA,NA,NA,106.9,106.9,5.3,6.5,4.2,2.8,4.4,-0.4,-0.3,8.1,5.2,9.2,0,0,0,0.1,0,0,0.7000000000000011,0.9000000000000004,0.8000000000000007,1,0.7999999999999989,1,0.5,0.6999999999999993,0,0,0.1,5.3999999999999995,0.7777777777777779,0.8301886792452832,-0.09523809523809525,1.261904761904762,1.2857142857142856,0,0.04957904583723105,6.5,0.03928905519176801,2.8,0.9000000000000004,-0.0037418147801683817,9.8,106.9,0,0.7777777777777779,1.261904761904762,1.2857142857142856,0.8301886792452832,0.7924528301886793,1,1,1,1
3242838,Regions Financial Corporation,2020,6/30/2020,December 2020 Stress Test,30,Supervisory Alternative Severe,8.9,7,7,10.4,8.5,8.5,12.6,10.7,10.7,8.4,6.9,6.9,NA,NA,NA,109.5,109,5.8,6.8,3.6,2.5,5.3,-1.7,-1.2,7.9,5.1,9.4,0,0,0,0,0,0,1.9000000000000004,1.9000000000000004,1.9000000000000004,1.9000000000000004,1.9000000000000004,1.9000000000000004,1.5,1.5,-0.5,-0.0045662100456621,0,5.8,0.6206896551724138,0.913793103448276,-0.4722222222222222,1.611111111111111,1.611111111111111,0,0.052968036529680365,6.8,0.03287671232876713,2.5,1.9000000000000004,-0.015525114155251141,8.9,109.5,-0.0045662100456621,0.6206896551724138,1.611111111111111,1.611111111111111,0.9137931034482759,0.6206896551724138,1,1,1,1
3981856,"Santander Holdings USA, Inc.",2020,6/30/2020,December 2020 Stress Test,3,Supervisory Severely Adverse,14.3,15.5,14.4,15.7,16.9,15.8,17.1,18.3,17.3,12.4,13.5,12.3,NA,NA,NA,119.9,119.3,9,10,7.2,4.7,4.5,2.3,1.5,14,8.4,15.3,0,0,0,0.4,0,0,-1.1999999999999993,-0.09999999999999964,-1.1999999999999993,-0.10000000000000142,-1.1999999999999993,-0.1999999999999993,-1.0999999999999996,0.09999999999999964,-0.6000000000000085,-0.00500417014178489,0.4,9.4,0.7659574468085106,0.5,0.3194444444444444,1.25,1.3055555555555556,0,0.0750625521267723,10,0.060050041701417846,4.7,-0.09999999999999964,0.019182652210175143,14.3,119.9,-0.00500417014178489,0.7659574468085106,1.25,1.3055555555555556,0.5,0.8,1,1,1,1
3981856,"Santander Holdings USA, Inc.",2020,6/30/2020,December 2020 Stress Test,30,Supervisory Alternative Severe,14.3,15.6,14.8,15.7,16.9,16.2,17.1,18.3,17.6,12.4,13.5,12.6,NA,NA,NA,119.9,118.9,8.5,9.5,7.2,4.7,4.5,2.2,1.4,14.1,8.4,15.3,0,0,0,0.5,0,0,-1.299999999999999,-0.5,-1.1999999999999993,-0.5,-1.1999999999999993,-0.5,-1.0999999999999996,-0.1999999999999993,-1,-0.00834028356964136,0.5,9,0.8,0.5294117647058824,0.3055555555555556,1.1805555555555556,1.25,0,0.07089241034195162,9.5,0.060050041701417846,4.7,-0.5,0.01834862385321101,14.3,119.9,-0.00834028356964136,0.8,1.1805555555555556,1.25,0.5294117647058824,0.8470588235294118,1,1,1,1
1111435,State Street Corporation,2020,6/30/2020,December 2020 Stress Test,3,Supervisory Severely Adverse,12.3,13.3,11.4,14.6,15.6,13.7,15.7,16.8,14.9,6.1,6.5,5.7,8.3,8.2,7.2,106.8,106.7,1.3,4.9,3.9,1.4,1.5,1.3,0.5,4.1,21.6,21.7,0,0.1,1,0,-0.5,-0.6,-1,0.9000000000000004,-1,0.9000000000000004,-1.1000000000000014,0.7999999999999989,-0.4000000000000003,0.39999999999999947,-0.09999999999999432,-9.36329588014928e-4,1.1,2.4000000000000004,1.6249999999999998,1.1538461538461535,0.33333333333333337,0.33333333333333337,0.6153846153846155,-0.09999999999999998,0.012172284644194757,4.9,0.03651685393258427,1.4,0.9000000000000004,0.012172284644194757,12.3,106.8,-9.36329588014928e-4,1.6249999999999998,0.33333333333333337,0.6153846153846155,1.1538461538461537,3,1,1,1,1
1111435,State Street Corporation,2020,12/31/2020,DFAST 2021,3,Supervisory Severely Adverse,12.3,13.3,11.4,14.4,15.4,13.5,15.3,16.5,14.6,6.4,6.9,6,8.1,8.2,7.2,117.1,117.4,1.3,4.8,4.4,1.4,1.5,2,0.6,4.6,23.2,23.4,0,0.1,0.8,0,0.1,-0.2,-1,0.9000000000000004,-1,0.9000000000000004,-1.1999999999999993,0.7000000000000011,-0.5,0.4000000000000003,0.30000000000001137,0.00256191289496166,0.9,2.2,2,1.1538461538461535,0.4545454545454546,0.2954545454545454,0.5,-0.30000000000000004,0.011101622544833477,4.8,0.03757472245943638,1.4,0.9000000000000004,0.017079419299743808,12.3,117.1,0.00256191289496166,2,0.2954545454545454,0.5,1.1538461538461537,3.3846153846153846,1,1,1,1
1111435,State Street Corporation,2020,6/30/2020,December 2020 Stress Test,30,Supervisory Alternative Severe,12.3,12.9,11.5,14.6,15.2,13.8,15.7,16.4,15.1,6.1,6.3,5.8,8.3,8,7.3,106.8,106.9,1.3,5,4,1.4,1.6,1.3,0.4,4.3,21.5,21.8,0,0.1,1,0,-0.5,-0.9,-0.5999999999999996,0.8000000000000007,-0.5999999999999996,0.7999999999999989,-0.6999999999999993,0.5999999999999996,-0.20000000000000015,0.2999999999999998,0.10000000000000853,9.363295880150612e-4,1.1,2.4000000000000004,1.6666666666666663,1.2307692307692308,0.325,0.325,0.6000000000000001,-0.4,0.012172284644194757,5,0.03745318352059925,1.4,0.8000000000000007,0.012172284644194757,12.3,106.8,9.363295880150612e-4,1.6666666666666663,0.325,0.6000000000000001,1.2307692307692308,3.0769230769230766,1,1,1,1
3606542,TD Group US Holdings LLC,2020,6/30/2020,December 2020 Stress Test,3,Supervisory Severely Adverse,16.3,16,15.4,16.3,16,15.4,17.5,16.8,16.7,8.5,8.4,8.1,9.4,7.5,7.2,232.5,234,11.2,6.6,9.7,2,9.7,-0.2,0,21.3,8,19.6,0,0.2,0,0,0,0,0.3000000000000007,0.9000000000000004,0.3000000000000007,0.9000000000000004,0.6999999999999993,0.8000000000000007,0.09999999999999964,0.4000000000000003,1.5,0.0064516129032258,0.2,11.4,0.8508771929824562,0.8660714285714286,-0.02061855670103093,1.154639175257732,1.175257731958763,0,0.04817204301075269,6.6,0.04172043010752688,2,0.9000000000000004,-8.602150537634409e-4,16.3,232.5,0.0064516129032258,0.8508771929824562,1.154639175257732,1.175257731958763,0.8660714285714286,0.8660714285714286,1,1,1,1
3606542,TD Group US Holdings LLC,2020,12/31/2020,DFAST 2021,3,Supervisory Severely Adverse,17,15.3,15.2,17,15.3,15.2,18.3,16.3,16.3,8.3,7.5,7.5,9.5,6.8,6.7,234.2,235.5,9.9,5.9,5.1,1,8.4,-3.5,-0.7,19.5,5.3,19.6,0,0.3,0,0,0,0,1.6999999999999993,1.8000000000000007,1.6999999999999993,1.8000000000000007,2,2,0.8000000000000007,0.8000000000000007,1.3000000000000114,0.00555081127241678,0.3,10.2,0.4999999999999999,0.8484848484848485,-0.6862745098039216,1.9411764705882355,2.0000000000000004,0,0.04227156276686593,5.9,0.021776259607173356,1,1.8000000000000007,-0.014944491887275833,17,234.2,0.00555081127241678,0.4999999999999999,1.9411764705882355,2.0000000000000004,0.8484848484848485,0.5151515151515151,1,1,1,1
3606542,TD Group US Holdings LLC,2020,6/30/2020,December 2020 Stress Test,30,Supervisory Alternative Severe,16.3,16,15.6,16.3,16,15.6,17.5,17.1,16.8,8.5,8.4,8.2,9.4,7.5,7.3,232.5,234.5,10.7,6.3,9.8,2.1,9.9,-0.3,-0.1,21.6,7.8,19.7,0,0.2,0,0,0,0,0.3000000000000007,0.7000000000000011,0.3000000000000007,0.7000000000000011,0.3999999999999986,0.6999999999999993,0.09999999999999964,0.3000000000000007,2,0.0086021505376344,0.2,10.9,0.8990825688073396,0.9252336448598132,-0.03061224489795918,1.091836734693877,1.1122448979591837,0,0.046021505376344085,6.3,0.042150537634408604,2.1,0.7000000000000011,-0.0012903225806451613,16.3,232.5,0.0086021505376344,0.8990825688073396,1.091836734693877,1.1122448979591837,0.9252336448598132,0.9158878504672898,1,1,1,1
3587146,The Bank of New York Mellon Corporation,2020,6/30/2020,December 2020 Stress Test,3,Supervisory Severely Adverse,12.7,14.6,11.9,15.6,17.4,14.8,16.6,18.4,15.9,6.2,7,5.9,8.2,8.3,7.1,157.3,157.3,1.6,3,7.6,1.7,1.6,4.4,1,6.3,30.7,29.5,0,0.2,1.4,0,-1.9,-2,-1.9000000000000004,0.7999999999999989,-1.799999999999999,0.7999999999999989,-1.7999999999999972,0.7000000000000011,-0.7999999999999998,0.2999999999999998,0,0,1.6,3.2,2.3749999999999996,1,0.5789473684210527,0.2105263157894737,0.4210526315789474,-0.10000000000000007,0.010171646535282899,3,0.04831532104259376,1.7,0.7999999999999989,0.027972027972027972,12.7,157.3,0,2.3749999999999996,0.2105263157894737,0.4210526315789474,1,4.749999999999999,1,1,1,1
3587146,The Bank of New York Mellon Corporation,2020,12/31/2020,DFAST 2021,3,Supervisory Severely Adverse,13.4,15.6,12.4,16.1,18.3,15.1,17.1,19.3,16.2,6.3,7.2,5.9,8.6,9,7.5,163.8,163.9,1.6,2.8,9.3,2,1.6,6.5,1.4,6.4,31.4,28.6,0,0.2,1,0,-1,-2,-2.1999999999999993,1,-2.1999999999999993,1.0000000000000018,-2.1999999999999993,0.9000000000000021,-0.9000000000000004,0.39999999999999947,0.09999999999999432,6.105006105005758e-4,1.2,2.8,3.321428571428572,1,0.6989247311827956,0.17204301075268816,0.30107526881720426,-1,0.009768009768009768,2.8,0.056776556776556776,2,1,0.03968253968253968,13.4,163.8,6.105006105005758e-4,3.321428571428572,0.17204301075268816,0.30107526881720426,1,5.8125,1,1,1,1
3587146,The Bank of New York Mellon Corporation,2020,6/30/2020,December 2020 Stress Test,30,Supervisory Alternative Severe,12.7,14.1,12.2,15.6,16.9,15.1,16.6,18,16.2,6.2,6.8,6,8.2,8,7.2,157.3,157.3,1.6,2.9,7.6,1.7,1.7,4.3,1,6.6,30.6,29.5,0,0.2,1.4,0,-1.9,-2.7,-1.4000000000000004,0.5,-1.299999999999999,0.5,-1.3999999999999986,0.4000000000000022,-0.5999999999999996,0.20000000000000015,0,0,1.6,3.2,2.3749999999999996,1.0625,0.5657894736842105,0.2105263157894737,0.4210526315789474,-0.8000000000000003,0.010171646535282899,2.9,0.04831532104259376,1.7,0.5,0.027336300063572787,12.7,157.3,0,2.3749999999999996,0.2105263157894737,0.4210526315789474,1.0625,4.749999999999999,1,1,1,1
2380443,"The Goldman Sachs Group, Inc.",2020,6/30/2020,December 2020 Stress Test,3,Supervisory Severely Adverse,13.3,9.8,8.5,15.2,11.8,10.5,18.1,14.6,13.6,7.6,5.8,5.1,6.6,4.4,3.8,563.1,553.3,13.5,10.1,17.4,1.5,11.8,-18.8,-1.6,10,77.6,70.2,0,0,20.6,3.8,-0.3,-0.4,3.5,4.800000000000001,3.3999999999999986,4.699999999999999,3.5000000000000018,4.500000000000002,1.7999999999999998,2.5,-9.800000000000068,-0.01740365832001432,24.4,37.9,0.45910290237467016,0.8740740740740741,-1.0804597701149428,0.7758620689655173,2.17816091954023,-0.10000000000000003,0.02397442727757059,10.1,0.030900372935535426,1.5,4.800000000000001,-0.0333866098383946,13.3,563.1,-0.01740365832001432,0.45910290237467016,0.7758620689655173,2.17816091954023,0.8740740740740741,1.2888888888888888,1,1,1,1
2380443,"The Goldman Sachs Group, Inc.",2020,12/31/2020,DFAST 2021,3,Supervisory Severely Adverse,14.7,11.8,8.8,16.7,13.8,10.8,19.5,16.6,14,8.1,6.6,5.2,7,5,3.9,554.2,550,14,8.6,23.8,2,12.8,-15.2,-1.3,11.6,78.6,66.3,0,0,21.1,5.1,-1.4,-1.3,2.8999999999999986,5.899999999999999,2.8999999999999986,5.899999999999999,2.8999999999999986,5.5,1.5,2.8999999999999995,-4.2000000000000455,-0.00757849151930719,26.200000000000003,40.2,0.5920398009950248,0.9142857142857144,-0.6386554621848739,0.5882352941176471,1.6890756302521008,0.09999999999999988,0.025261638397690363,8.6,0.042944785276073615,2,5.899999999999999,-0.027426921688920965,14.7,554.2,-0.00757849151930719,0.5920398009950248,0.5882352941176471,1.6890756302521008,0.9142857142857144,1.7,1,1,1,1
2380443,"The Goldman Sachs Group, Inc.",2020,6/30/2020,December 2020 Stress Test,30,Supervisory Alternative Severe,13.3,9.2,8.3,15.2,11.2,10.3,18.1,14.1,13.5,7.6,5.5,5.1,6.6,4.1,3.8,563.1,553.7,13.4,10,16,1.4,12.7,-22.2,-1.9,10,76.4,70.4,0,0,20.6,4.9,-0.3,-0.5,4.100000000000001,5,4,4.899999999999999,4.000000000000002,4.600000000000001,2.0999999999999996,2.5,-9.399999999999975,-0.01669330491919726,25.5,38.9,0.41131105398457585,0.9477611940298508,-1.3875,0.8375,2.43125,-0.2,0.023796838927366365,10,0.028414136032676254,1.4,5,-0.0394246137453383,13.3,563.1,-0.01669330491919726,0.41131105398457585,0.8375,2.43125,0.9477611940298507,1.1940298507462686,1,1,1,1
1069778,"The PNC Financial Services Group, Inc.",2020,6/30/2020,December 2020 Stress Test,3,Supervisory Severely Adverse,11.3,9.8,9.6,12.4,11,10.8,14.9,13,13,9.4,8.3,8.1,9.3,7.1,6.9,337,336.3,15.8,6.5,9.3,2,12.6,-3.8,-0.8,22.9,15.1,28.6,0,0.1,0,0.4,0,0,1.5,1.700000000000001,1.4000000000000004,1.5999999999999996,1.9000000000000004,1.9000000000000004,1.0999999999999996,1.3000000000000007,-0.6999999999999886,-0.00207715133531153,0.5,16.3,0.5705521472392638,0.7974683544303797,-0.4086021505376344,1.6989247311827955,1.7526881720430108,0,0.04688427299703264,6.5,0.027596439169139467,2,1.700000000000001,-0.011275964391691394,11.3,337,-0.00207715133531153,0.5705521472392638,1.6989247311827955,1.7526881720430108,0.7974683544303797,0.5886075949367089,1,1,1,1
1069778,"The PNC Financial Services Group, Inc.",2020,12/31/2020,DFAST 2021,3,Supervisory Severely Adverse,12.2,10.9,10.8,13.2,12,11.9,15.6,14,14,9.5,8.6,8.5,9.9,7.2,7.2,326.8,326.1,13.8,6,8.9,1.9,11.3,-3.1,-0.7,20.2,15.6,27,0,0.1,0,0.5,0,0,1.299999999999999,1.3999999999999986,1.1999999999999993,1.299999999999999,1.5999999999999996,1.5999999999999996,0.9000000000000004,1,-0.6999999999999886,-0.00214198286413705,0.6,14.4,0.6180555555555556,0.8188405797101449,-0.34831460674157305,1.550561797752809,1.6179775280898876,0,0.04222766217870257,6,0.02723378212974296,1.9,1.3999999999999986,-0.009485924112607099,12.2,326.8,-0.00214198286413705,0.6180555555555556,1.550561797752809,1.6179775280898876,0.8188405797101449,0.644927536231884,1,1,1,1
1069778,"The PNC Financial Services Group, Inc.",2020,6/30/2020,December 2020 Stress Test,30,Supervisory Alternative Severe,11.3,9.6,9.6,12.4,10.8,10.8,14.9,13.2,13.2,9.4,8.2,8.1,9.3,6.9,6.9,337,336.4,15.4,6.3,9.3,2,13.4,-4.7,-1,23.1,14.9,28.7,0,0.1,0,0.4,0,0,1.700000000000001,1.700000000000001,1.5999999999999996,1.5999999999999996,1.700000000000001,1.700000000000001,1.200000000000001,1.3000000000000007,-0.6000000000000227,-0.00178041543026712,0.5,15.9,0.5849056603773585,0.8701298701298701,-0.5053763440860215,1.6559139784946235,1.7096774193548383,0,0.0456973293768546,6.3,0.027596439169139467,2,1.700000000000001,-0.013946587537091989,11.3,337,-0.00178041543026712,0.5849056603773585,1.6559139784946235,1.7096774193548383,0.8701298701298701,0.6038961038961039,1,1,1,1
1074156,Truist Financial Corporation,2020,6/30/2020,December 2020 Stress Test,3,Supervisory Severely Adverse,9.7,7.9,7.8,11.6,9.8,9.7,14,12.5,12.5,9,7.7,7.6,8.5,6.7,6.6,382.8,381.2,19.2,6.3,12.2,2.4,17.3,-5.5,-1.1,27.5,19.8,35.1,0,0.1,0,0.2,0,0,1.799999999999999,1.8999999999999997,1.799999999999999,1.9000000000000004,1.5,1.5,1.2999999999999998,1.4000000000000004,-1.6000000000000227,-0.00417972831765941,0.30000000000000004,19.5,0.6256410256410256,0.9010416666666669,-0.45081967213114754,1.5737704918032789,1.598360655737705,0,0.050156739811912224,6.3,0.031870428422152555,2.4,1.8999999999999997,-0.014367816091954023,9.7,382.8,-0.00417972831765941,0.6256410256410256,1.5737704918032789,1.598360655737705,0.9010416666666667,0.6354166666666666,1,1,1,1
1074156,Truist Financial Corporation,2020,12/31/2020,DFAST 2021,3,Supervisory Severely Adverse,10,8.7,8.6,12.1,10.8,10.7,14.5,13.6,13.6,9.6,8.6,8.5,8.7,7.5,7.4,379.2,379.6,16.4,5.7,11.9,2.3,14.8,-3.7,-0.7,27.9,19.9,35.9,0,0.2,0,0.6,0,0,1.3000000000000007,1.4000000000000004,1.299999999999999,1.4000000000000004,0.9000000000000004,0.9000000000000004,1,1.0999999999999996,0.4000000000000341,0.00105485232067519,0.8,17.2,0.6918604651162791,0.902439024390244,-0.31092436974789917,1.3781512605042014,1.4453781512605042,0,0.043248945147679324,5.7,0.031381856540084394,2.3,1.4000000000000004,-0.009757383966244726,10,379.2,0.00105485232067519,0.6918604651162791,1.3781512605042014,1.4453781512605042,0.902439024390244,0.7256097560975611,1,1,1,1
1074156,Truist Financial Corporation,2020,6/30/2020,December 2020 Stress Test,30,Supervisory Alternative Severe,9.7,7.7,7.7,11.6,9.6,9.6,14,12.5,12.5,9,7.5,7.5,8.5,6.6,6.6,382.8,380.6,18.4,6.1,12.1,2.4,18.2,-6.6,-1.3,27.6,19.6,35.2,0,0.1,0,0.4,0,0,1.9999999999999991,1.9999999999999991,2,2,1.5,1.5,1.5,1.5,-2.1999999999999886,-0.00574712643678158,0.5,18.9,0.6402116402116402,0.9891304347826088,-0.5454545454545454,1.5206611570247932,1.56198347107438,0,0.04806687565308254,6.1,0.03160919540229885,2.4,1.9999999999999991,-0.017241379310344827,9.7,382.8,-0.00574712643678158,0.6402116402116402,1.5206611570247932,1.56198347107438,0.9891304347826088,0.657608695652174,1,1,1,1
1119794,U.S. Bancorp,2020,6/30/2020,December 2020 Stress Test,3,Supervisory Severely Adverse,9,8,7.6,10.6,9.6,9.2,12.8,11.5,11.4,8,7.2,6.9,7.1,5.8,5.6,401.8,399.6,23.1,7.6,16.7,3.1,19.8,-3.1,-0.6,27,23.7,34,0,0,0,0,-0.1,-0.1,1,1.4000000000000004,1,1.4000000000000004,1.3000000000000007,1.4000000000000004,0.7999999999999998,1.0999999999999996,-2.1999999999999886,-0.00547536087605771,0,23.1,0.7229437229437229,0.8571428571428571,-0.18562874251497008,1.383233532934132,1.383233532934132,0,0.05749128919860627,7.6,0.04156296665007466,3.1,1.4000000000000004,-0.007715281234444997,9,401.8,-0.00547536087605771,0.7229437229437229,1.383233532934132,1.383233532934132,0.8571428571428571,0.7229437229437229,1,1,1,1
1119794,U.S. Bancorp,2020,12/31/2020,DFAST 2021,3,Supervisory Severely Adverse,9.7,9.7,9.1,11.3,11.3,10.8,13.4,13.1,12.9,8.3,8.3,7.9,7.3,6.6,6.3,393.6,393.5,18.2,6.2,16.2,2.9,14.7,1.5,0.3,26.5,23.6,33.9,0,0,0,0.1,-0.1,-0.1,0,0.5999999999999996,0,0.5,0.3000000000000007,0.5,0,0.4000000000000003,-0.10000000000002274,-2.5406504065046426e-4,0.1,18.3,0.8852459016393441,0.8076923076923077,0.0925925925925926,1.123456790123457,1.1296296296296298,0,0.04623983739837398,6.2,0.04115853658536585,2.9,0.5999999999999996,0.0038109756097560975,9.7,393.6,-2.5406504065046426e-4,0.8852459016393441,1.123456790123457,1.1296296296296298,0.8076923076923077,0.8901098901098901,1,1,1,1
1119794,U.S. Bancorp,2020,6/30/2020,December 2020 Stress Test,30,Supervisory Alternative Severe,9,7.9,7.8,10.6,9.5,9.4,12.8,11.7,11.6,8,7.2,7.1,7.1,5.8,5.7,401.8,400,22.1,7.3,16.8,3.1,20.4,-3.6,-0.7,27.3,23.6,34.1,0,0,0,0,-0.1,-0.1,1.0999999999999996,1.2000000000000002,1.0999999999999996,1.1999999999999993,1.1000000000000014,1.200000000000001,0.7999999999999998,0.9000000000000004,-1.8000000000000114,-0.00447984071677454,0,22.1,0.7601809954751131,0.9230769230769228,-0.21428571428571427,1.3154761904761905,1.3154761904761905,0,0.05500248880039821,7.3,0.041811846689895474,3.1,1.2000000000000002,-0.008959681433549029,9,401.8,-0.00447984071677454,0.7601809954751131,1.3154761904761905,1.3154761904761905,0.9230769230769229,0.7601809954751131,1,1,1,1
4846998,UBS Americas Holding LLC,2020,6/30/2020,December 2020 Stress Test,3,Supervisory Severely Adverse,21,17.8,16.7,25.8,23.1,22.1,27,24.8,23.6,11.3,9.2,8.7,11.2,7.8,7.4,64.4,56.9,1.1,2,2.5,1.5,1.3,-0.1,-0.1,4.1,26,27.6,0,0,1.2,0.1,0,0,3.1999999999999993,4.300000000000001,2.6999999999999993,3.6999999999999993,2.1999999999999993,3.3999999999999986,2.1000000000000014,2.6000000000000014,-7.500000000000007,-0.11645962732919264,1.3,2.4,1.0416666666666667,1.1818181818181817,-0.04,0.44000000000000006,0.96,0,0.017080745341614908,2,0.03881987577639751,1.5,4.300000000000001,-0.0015527950310559005,21,64.4,-0.11645962732919264,1.0416666666666667,0.44000000000000006,0.96,1.1818181818181817,2.2727272727272725,1,1,1,1
4846998,UBS Americas Holding LLC,2020,12/31/2020,DFAST 2021,3,Supervisory Severely Adverse,22.5,21.6,20.1,27.3,26.9,25.5,28.4,28.7,27,11.3,10.1,9.5,11.6,8.7,8.2,63.9,56.8,1,1.7,2.6,1.5,1.3,1.2,0.7,3.7,26.2,27.3,0,0,0,0.1,0,0,0.8999999999999986,2.3999999999999986,0.4000000000000022,1.8000000000000007,-0.3000000000000007,1.3999999999999986,1.200000000000001,1.8000000000000007,-7.100000000000001,-0.11111111111111112,0.1,1.1,2.3636363636363633,1.3,0.4615384615384615,0.3846153846153846,0.4230769230769231,0,0.01564945226917058,1.7,0.04068857589984351,1.5,2.3999999999999986,0.018779342723004695,22.5,63.9,-0.11111111111111112,2.3636363636363633,0.3846153846153846,0.4230769230769231,1.3,2.6,1,1,1,1
4846998,UBS Americas Holding LLC,2020,6/30/2020,December 2020 Stress Test,30,Supervisory Alternative Severe,21,17.6,16.7,25.8,22.9,22.1,27,24.8,23.6,11.3,9.1,8.7,11.2,7.8,7.5,64.4,56.9,1,1.9,2.4,1.5,1.3,-0.2,-0.1,4.1,26,27.6,0,0,1.2,0.1,0,0,3.3999999999999986,4.300000000000001,2.900000000000002,3.6999999999999993,2.1999999999999993,3.3999999999999986,2.200000000000001,2.6000000000000014,-7.500000000000007,-0.11645962732919264,1.3,2.3000000000000003,1.043478260869565,1.3,-0.08333333333333334,0.4166666666666667,0.9583333333333336,0,0.015527950310559004,1.9,0.03726708074534161,1.5,4.300000000000001,-0.003105590062111801,21,64.4,-0.11645962732919264,1.043478260869565,0.4166666666666667,0.9583333333333336,1.3,2.4,1,1,1,1
